,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Takeaway,Quantity,Price Per Unit,Total Spent,Transaction Date,Day_of_week,Month
6046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,1.5,7.5,2023-07-08,5,7
6047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,2023-05-28,6,5
6048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-08-28,0,8
6049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.5,1.5,2023-04-17,0,4
6050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5.0,10.0,2023-04-19,2,4
6051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-05-22,0,5
6052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-11-22,2,11
6053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0,3.0,2023-05-09,1,5
6054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,4.0,2023-01-08,6,1
6055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,6.0,2023-10-22,6,10
6056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-05-09,1,5
6057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,5.0,15.0,2023-02-06,0,2
6058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,3.0,15.0,2023-06-08,3,6
6059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,3.0,20.0,2023-12-26,1,12
6060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-04-20,3,4
6061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,25.0,2023-11-22,2,11
6062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,3.0,6.0,2023-11-03,4,11
6063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,12.0,2023-05-09,1,5
6064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,1.5,7.5,2023-03-27,0,3
6065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,1.5,6.0,2023-07-12,2,7
6066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,4.0,12.0,2023-01-16,0,1
6067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,8.0,2023-03-04,5,3
6068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,5.0,10.0,2023-07-23,6,7
6069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4,3.0,6.0,2023-05-17,2,5
6070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,1.5,4.5,2023-04-19,2,4
6071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,5.0,10.0,2023-01-07,5,1
6072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-03-09,3,3
6073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,12.0,2023-11-17,4,11
6074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,4.0,12.0,2023-03-24,4,3
6075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,3.0,12.0,2023-04-02,6,4
6076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-02-18,5,2
6077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,4.0,6.0,2023-09-25,0,9
6078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.5,7.5,2023-08-24,3,8
6079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,3.0,12.0,2023-03-15,2,3
6080,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5,3.0,25.0,2023-08-30,2,8
6081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,1.5,6.0,2023-06-08,3,6
6082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,2.0,2023-07-11,1,7
6083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,4.0,2023-03-07,1,3
6084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.5,7.5,2023-06-25,6,6
6085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,4.0,2023-02-06,0,2
6086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-04-10,0,4
6087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-05-06,5,5
6088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,3.0,8.0,2023-03-07,1,3
6089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4,1.5,6.0,2023-09-19,1,9
6090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2023-09-17,6,9
6091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-04-01,5,4
6092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,4.0,8.0,2023-11-04,5,11
6093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-09-01,4,9
6094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,2023-12-07,3,12
6095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3.0,12.0,2023-11-07,1,11
6096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-08-26,5,8
6097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,5.0,2023-07-09,6,7
6098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,5.0,10.0,2023-02-09,3,2
6099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,3.0,6.0,2023-03-01,2,3
6100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,16.0,2023-07-13,3,7
6101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.0,6.0,2023-01-02,0,1
6102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,15.0,2023-02-19,6,2
6103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-03-24,4,3
6104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2.0,6.0,2023-03-29,2,3
6105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4,5.0,20.0,2023-05-19,4,5
6106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5.0,25.0,2023-09-10,6,9
6107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2023-07-20,3,7
6108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,4.0,8.0,2023-11-05,6,11
6109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3.0,9.0,2023-09-29,4,9
6110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-01-30,0,1
6111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5.0,6.0,2023-02-25,5,2
6112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2.0,2023-01-16,0,1
6113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,12.0,2023-12-24,6,12
6114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3,1.5,4.5,2023-03-17,4,3
6115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,2.0,2023-12-21,3,12
6116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2.0,10.0,2023-01-21,5,1
6117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3.0,9.0,2023-05-15,0,5
6118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1.5,4.5,2023-09-08,4,9
6119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,4.0,20.0,2023-06-21,2,6
6120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-03-27,0,3
6121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,1.5,6.0,2023-02-27,0,2
6122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-04-23,6,4
6123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-12-28,3,12
6124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-02-06,0,2
6125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-09-21,3,9
6126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,5.0,10.0,2023-11-01,2,11
6127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3.0,4.0,2023-01-04,2,1
6128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-03-01,2,3
6129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5.0,25.0,2023-08-27,6,8
6130,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2.0,8.0,2023-02-16,3,2
6131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3.0,6.0,2023-12-12,1,12
6132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4,4.0,16.0,2023-11-27,0,11
6133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-11-16,3,11
6134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,5.0,20.0,2023-06-21,2,6
6135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2.0,4.0,2023-06-03,5,6
6136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-02-06,0,2
6137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5.0,10.0,2023-03-18,5,3
6138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,3.0,15.0,2023-05-28,6,5
6139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2023-10-03,1,10
6140,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3.0,9.0,2023-04-21,4,4
6141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-02-06,0,2
6142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,4.0,2023-08-10,3,8
6143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.5,1.5,2023-10-07,5,10
6144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-01-10,1,1
6145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,10.0,2023-12-21,3,12
6146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,4.0,20.0,2023-01-29,6,1
6147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4.0,16.0,2023-06-18,6,6
6148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-03-05,6,3
6149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-05-19,4,5
6150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-04-10,0,4
6151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-02-19,6,2
6152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,4.0,8.0,2023-07-25,1,7
6153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-08-12,5,8
6154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.0,8.0,2023-12-20,2,12
6155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5.0,10.0,2023-03-17,4,3
6156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,3.0,2023-02-12,6,2
6157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,5.0,15.0,2023-12-13,2,12
6158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,3.0,12.0,2023-10-06,4,10
6159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,4.0,4.0,2023-12-17,6,12
6160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,2023-03-15,2,3
6161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2023-09-21,3,9
6162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-10-04,2,10
6163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,2023-07-06,3,7
6164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5.0,10.0,2023-12-26,1,12
6165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,4.0,8.0,2023-07-10,0,7
6166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-06-14,2,6
6167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,6.0,2023-09-17,6,9
6168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-03-05,6,3
6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-05-29,0,5
6170,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3.0,6.0,2023-01-31,1,1
6171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4.0,6.0,2023-10-07,5,10
6172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.0,4.0,2023-12-07,3,12
6173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.0,2.0,2023-03-12,6,3
6174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5.0,6.0,2023-04-07,4,4
6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-08-27,6,8
6176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,3.0,2023-07-07,4,7
6177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,16.0,2023-05-30,1,5
6178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,3.0,20.0,2023-03-16,3,3
6179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-11-18,5,11
6180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,4.0,2023-11-10,4,11
6181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,2.0,2023-10-30,0,10
6182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.0,2.0,2023-11-02,3,11
6183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.5,1.5,2023-09-18,0,9
6184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-03-24,4,3
6185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.5,3.0,2023-04-09,6,4
6186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4,5.0,20.0,2023-01-08,6,1
6187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,12.0,2023-04-19,2,4
6188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,1.5,6.0,2023-02-05,6,2
6189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,5.0,10.0,2023-12-11,0,12
6190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3.0,15.0,2023-08-04,4,8
6191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-03-25,5,3
6192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,4.0,12.0,2023-10-11,2,10
6193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,5.0,10.0,2023-02-15,2,2
6194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,1.5,7.5,2023-03-16,3,3
6195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,4.0,16.0,2023-02-06,0,2
6196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.5,6.0,2023-09-12,1,9
6197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,6.0,2023-06-12,0,6
6198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-10-31,1,10
6199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,1.5,4.5,2023-07-31,0,7
6200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-06-29,3,6
6201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3,1.5,4.5,2023-03-06,0,3
6202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,9.0,2023-01-26,3,1
6203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-01-26,3,1
6204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-07-24,0,7
6205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,6.0,2023-08-29,1,8
6206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,5.0,20.0,2023-06-03,5,6
6207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-05-07,6,5
6208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3.0,9.0,2023-11-03,4,11
6209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4,1.5,6.0,2023-08-01,1,8
6210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-08-26,5,8
6211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,4.0,8.0,2023-03-20,0,3
6212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-12-22,4,12
6213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,2023-03-11,5,3
6214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-10-16,0,10
6215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-04-30,6,4
6216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,9.0,2023-05-11,3,5
6217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,1.5,6.0,2023-11-19,6,11
6218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,5.0,20.0,2023-07-14,4,7
6219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2023-05-03,2,5
6220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-05-03,2,5
6221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,8.0,2023-09-20,2,9
6222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4.0,4.0,2023-03-24,4,3
6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-06-06,1,6
6224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,9.0,2023-05-01,0,5
6225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,2.0,2023-02-06,0,2
6226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3.0,12.0,2023-04-11,1,4
6227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4,4.0,16.0,2023-06-28,2,6
6228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1.0,5.0,2023-09-27,2,9
6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,3.0,15.0,2023-11-09,3,11
6230,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-01-08,6,1
6231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5,1.5,7.5,2023-07-13,3,7
6232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3.0,12.0,2023-06-22,3,6
6233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1.0,5.0,2023-07-12,2,7
6234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,4.0,8.0,2023-03-15,2,3
6235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-10-29,6,10
6236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-12-28,3,12
6237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-10-06,4,10
6238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-02-06,0,2
6239,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4.0,16.0,2023-08-10,3,8
6240,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,3.0,4.0,2023-10-02,0,10
6241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,1.0,4.0,2023-04-14,4,4
6242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,4.0,12.0,2023-11-18,5,11
6243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.5,1.5,2023-07-01,5,7
6244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0,3.0,2023-10-12,3,10
6245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-02-25,5,2
6246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3.0,9.0,2023-04-18,1,4
6247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-02-06,0,2
6248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.0,8.0,2023-07-01,5,7
6249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,2023-03-18,5,3
6250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,5.0,15.0,2023-03-17,4,3
6251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,2023-10-30,0,10
6252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-02-17,4,2
6253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-03-03,4,3
6254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,4.0,2023-05-01,0,5
6255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4.0,16.0,2023-06-29,3,6
6256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,3.0,2023-03-01,2,3
6257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.5,1.5,2023-05-01,0,5
6258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,5.0,10.0,2023-09-30,5,9
6259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3,1.5,6.0,2023-09-12,1,9
6260,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,4.0,12.0,2023-05-04,3,5
6261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-08-01,1,8
